,0,1,2,3,4,5,6,7,8,9
Crbn,0.07327965,0.0013810961,0.029126927,-0.0035154105,-0.006205247,0.05114843,-0.036458347,0.005864952,-0.0032108699,0.029713426
Lpp,-0.0367819,0.04065178,-0.014538156,0.029439054,0.004393491,0.028807985,-0.04122022,0.01317023,-0.004332235,0.022420794
Zfand6,0.009303482,-0.014718461,-0.04370275,0.028679345,-0.0024254557,-0.0005441835,0.026965594,-0.025778774,0.026768869,0.0058066105
Polr3h,0.012448861,-0.034535777,-0.010386783,0.041045193,0.02222644,-0.03203999,0.046831045,0.00012207498,-0.050501894,0.05000628
Gng10,0.03125116,-0.016140727,-0.0040008803,0.0007212606,-0.008303435,-0.013371589,0.0066447784,0.002230346,0.011727911,0.052035257
Plch2,-0.007131067,0.0056102066,0.004787344,0.04620648,0.011212952,0.014666178,-0.008595466,0.047551323,-0.014665056,0.04855869
Junb,0.0037183722,0.0028942788,-0.0029837966,0.024100253,-0.014137262,0.015922299,-0.01083098,8.275083e-05,0.007239154,0.016698727
Kctd20,0.0037716655,-0.0071720663,-0.020683141,0.03382515,-0.013464201,0.001245812,0.015504661,-0.020560106,0.01193757,0.0019855357
Idh2,0.021747638,-0.02552235,-0.0028618255,0.0252799,-0.0337045,0.02322577,-0.0016291249,0.02103367,0.017726405,0.027844828
Hapln4,-0.026628848,-0.018803706,-0.029891528,0.030661901,-0.010068214,0.025907729,0.00013390757,0.0033471077,-0.0135715455,0.029854318
Gng12,0.0018596009,-0.0050001503,-0.008123816,0.022214588,-0.009083482,-0.0010575124,0.003484907,-0.01252532,-0.0036377732,0.021511298
Serpini1,0.005281903,0.00028596885,0.0012938473,0.016998125,0.0030015635,0.0027013253,-0.0076154307,-0.019097494,-0.0013323558,0.018680237
Mir22hg,-0.005310996,0.0010214833,0.00250831,0.010293114,0.0076660844,0.00356422,-0.015990425,-0.026911452,0.010940501,0.014343591
Tmem35,0.03893496,0.0008801189,0.017656157,0.0005422389,0.019012604,0.008288147,0.0046459874,-0.03293929,-0.052160416,0.034443982
Tatdn3,0.022598868,-0.03107519,0.00011332479,0.03154843,-0.023471897,0.03335979,-0.0031678108,0.020119123,0.027702346,0.019135984
Cops4,-0.010302538,0.011564334,0.0077900626,0.03173593,-0.018026505,-0.015284704,-0.006156374,-0.017585794,0.0054717534,0.0030480747
Zfp612,-0.0137445,0.012216965,-0.019226236,0.018170109,-0.009591097,0.03049466,-0.003704514,-0.0164134,-0.042853825,0.021178903
Hiat1,0.005909777,0.0014426977,-0.0024500936,0.014682547,0.0021706817,0.015392537,-0.0068449527,-0.019418566,-0.008464977,0.018976247
Tm2d2,0.11092579,-0.023269866,0.0038592583,0.008706749,-9.992043e-05,0.025018478,0.026810007,-0.015199195,0.047651414,0.010589978
Thumpd1,0.011157332,-0.0012788518,-0.019040456,0.022852466,-0.0041924557,0.026783587,-0.0053586923,-0.030970762,-0.023913655,0.0033174953
Opcml,-0.006865012,-0.04373971,-0.0057511474,-0.016282655,-0.01980322,-0.048247512,-0.046233803,-0.04333813,0.010931125,0.034009375
A330102I10Rik,0.035162564,0.00057542877,0.003011966,0.007792883,0.052861866,0.005942023,0.0065144906,-0.024543932,-0.007502341,0.034901448
Mfap3l,0.0074019353,0.012941487,-0.025341079,0.02114794,0.0008489733,0.022749482,-0.0026935337,-0.022859717,0.0109825665,0.00485045
Ddx47,-0.0024863393,0.004571136,-0.01561391,0.018985642,0.009562439,0.025239658,-0.009705083,-0.021339832,-0.038029835,0.020752504
Pdcd6,0.001142355,-0.012758039,-0.009009085,0.025104625,-0.0018147014,-0.011653607,0.016167702,-0.008929623,-0.01626816,0.031148322
Ddx3y,-0.011565657,0.0031929135,-0.012826964,0.01812128,-0.022042654,0.018799247,-0.008811044,-0.007565707,-0.0144226635,0.019895729
Ppap2b,0.024937805,0.0035221097,-0.04325027,0.0035802254,-0.012714,-0.04854204,0.03944177,-0.009267304,-0.011871236,0.05857461
E530001K10Rik,-0.029303338,0.11940342,0.07599301,0.015018102,-0.05039012,0.07364146,0.010911497,-0.05262122,-0.12593004,-0.01909058
Ddx25,0.016980587,0.0060050613,0.010566496,0.011079725,0.0023846165,0.0018610364,0.013933181,-0.026144838,-0.013330017,0.021132465
Slc8a1,0.006598343,-0.0048026494,0.0036002004,0.01645604,-0.0035805872,0.0021709546,-0.008999755,-0.0132501535,0.0030908543,0.021346195
Col4a2,0.018524848,0.03489819,-0.023004605,0.0033892058,-0.023221899,-0.010904219,0.0122032175,-0.031375393,0.004881483,0.015107715
Nudt4,-0.0096983835,-0.016309157,-0.022356963,0.032464344,0.0049556936,-0.0048236353,0.013155424,-0.0040120473,-0.00852757,0.029530885
Map2k3,-0.01833958,-0.011375963,-0.0036947613,0.03947598,-0.01822325,0.012862451,-0.0058896826,0.005659537,-0.037470087,0.023911294
Tle1,0.019575654,-0.058961663,-0.01273663,0.016527148,-0.0103857145,0.026897868,-0.01612777,-0.039407294,-0.017442852,0.0049210447
Flcn,0.026305823,-0.0013328342,0.007595647,0.013302505,0.011877687,0.011576203,0.003915758,-0.033648666,-0.017491382,0.014172056
Zfp157,0.01986797,0.014484752,-0.004613375,0.0068842648,0.01608148,0.016873272,-0.015460657,-0.0274298,-0.01983864,0.021320071
Actr8,0.0146206105,-0.0016328726,-0.025266271,0.018690923,-0.012054051,0.014697072,0.007196463,-0.01930459,0.00538058,0.011104778
Tcerg1l,0.01587846,-0.016730022,0.020383922,0.023481369,-0.037184075,0.047054548,-0.0017014104,0.017152078,0.0031542603,0.02167542
Dctn5,0.0054989145,-0.013775652,-0.007901396,0.028233185,0.00055009226,-0.017919712,0.018128695,-0.009333402,-0.011044902,0.02990294
Tmem70,0.016070636,-0.0003584767,0.0040807338,0.019279731,-0.007347807,0.006294626,-0.0020986705,-0.005182801,0.01094614,0.018457573
Sgk1,0.008783584,-0.021658365,0.0015156795,0.017401887,0.020211052,-0.016874827,-0.0013764566,-0.023223337,0.00071592996,0.027099904
Mtfp1,0.003336969,-0.012056676,-0.013012639,0.027161356,-0.00042060547,-0.0051002535,0.0054156487,-0.012323608,-0.020724151,0.024740877
Rtfdc1,0.009728858,0.010963818,-0.009657429,0.014770638,0.03262716,0.016479444,-0.0011098165,-0.017272308,0.009191696,0.02233612
Cdh2,0.0024691005,0.028255135,0.001746382,-0.008019112,0.011728586,0.0026454702,-0.023465006,-0.034980353,-0.07015129,0.040463157
Pdk3,0.0052458257,-0.025068523,-0.009185119,0.030549992,0.00014446017,-0.01846159,0.022353938,-0.0053954055,-0.026199738,0.035746858
St8sia3,0.00018891397,0.0043212897,-0.00827938,0.011001185,-0.011854394,-0.003215476,0.0048713167,-0.014954559,0.0051605855,0.024582217
Dpp7,0.009021767,0.004678369,0.0031624667,0.019439492,0.00876195,0.008127218,-0.009102355,-0.0035685997,0.005289382,0.02546461
Zfp260,-0.008890206,-0.013794658,-0.025955487,0.025832446,-0.0040139356,0.011393856,-0.0011044823,-0.010718115,0.0010406543,0.018417135
Pttg1ip,0.005047178,0.006202796,-0.0109151,0.016875457,-0.007946917,0.014503409,-0.026026852,-0.030514201,-0.02135604,0.0047588437
Lrrn2,0.005652015,-0.017761972,-0.0089502735,0.037457585,0.0011955993,-0.021664597,0.04274963,-0.0114721395,-0.04212034,0.032543015
Zfp871,0.020933947,0.024210999,0.0090821935,0.027582318,0.05357128,-0.0050967885,0.0015402215,0.008682479,0.0064938106,0.03780852
Alg2,0.012717017,-0.017627224,-0.09056157,0.043466248,-0.016426219,-0.0071439706,0.045853376,-0.015777146,0.06300584,-0.004517329
Zfp191,-0.0031548457,-0.07423625,0.015979443,-0.010038849,-0.016944224,-0.028335797,-0.05673866,-0.04337535,0.0027287737,0.027890982
Fam184b,0.0094162775,-0.0023226528,0.01693398,0.0068234554,0.027865991,0.051289324,0.014514555,-0.0503945,-0.02693588,0.0071387524
Slit3,0.040181063,0.017904248,0.01282351,0.0053091976,0.019206174,-0.0058838096,-0.0082975635,-0.01920662,-0.002740166,0.029096505
4833439L19Rik,-0.071557716,0.0037124022,-0.029755646,0.070305176,0.05248033,0.0139853535,-0.0005245122,0.077573456,-0.037300963,0.07132774
Blcap,0.00015959996,-0.01645653,-0.042745896,0.03289704,-0.022263523,0.0002636127,0.014094977,-0.02284993,0.028727164,-0.0024420968
Trappc1,-0.007831806,0.017513173,-0.009714858,0.025854517,-0.013295675,0.020077547,-0.009515774,-0.0022805992,-0.024083491,0.020297002
Lrp12,-0.016878627,0.010528314,0.0010325185,0.028553378,-0.0024969073,0.0142613035,-0.016394202,-0.00345763,-0.029065767,0.020861631
Derl1,-0.00042514893,-0.00016230565,-0.040210597,0.03263513,-0.011830719,0.016711773,0.008389014,-0.02458737,0.00950979,-0.002415041
Whrn,-0.0008690048,0.046570297,-0.0017872596,0.012895041,-0.02226129,0.0028959732,-0.015026805,-0.006621797,-0.018637013,0.023472553
Ptprd,-0.035140935,-0.09103237,-0.002872389,-0.03029549,0.010147294,-0.05319282,-0.1170318,-0.05866032,0.02887667,0.034513198
Mtpap,-0.013327969,0.021531424,0.004965656,0.018883836,0.06723998,0.01846959,-0.03427965,0.005941195,0.008061429,0.03722194
Cacna2d2,0.33088228,-0.09913754,0.22078472,0.028887771,-0.085982956,0.16117406,-0.09774185,0.30079493,0.20271653,0.10837768
Ptn,-0.008929721,-0.00073184626,-0.024044808,0.01700762,-0.007863254,0.0091282055,-0.019563364,-0.0069644516,-0.058220066,0.03858993
Pola1,0.0075719925,0.0019517022,-0.020386312,0.018152522,-0.012502935,0.013437575,-0.00060447905,-0.019977536,0.002300837,0.012010987
Lrrk2,-0.011278721,0.037119366,0.03622788,0.019638445,-0.012779912,0.02282427,0.002791957,-0.0366525,-0.026402658,-0.0032069648
Rab18,0.0035555423,-0.015995666,-0.008643561,0.026713222,0.00083803793,-0.015565006,0.016705323,-0.010628058,-0.007116955,0.028680922
Cyp51,-0.008010156,0.00659063,0.009266812,0.015600392,-0.009902138,0.012714491,0.0002629241,-0.027506545,0.0038055019,0.006860746
Rbms1,0.21926907,-0.045750555,0.082313396,-0.021343296,0.072416134,0.034367196,0.052146487,-0.031445526,0.030508392,0.038878433
Pik3r2,-0.013441282,-0.021904819,0.0009982658,0.005526703,-0.0076108878,-0.008778068,-0.03266283,-0.019593937,0.008624263,0.025256818
Chmp1a,0.0028258113,0.013250236,0.005225105,0.021639526,-0.0014318712,0.0010213122,0.0010370776,-0.01946771,-0.00046495206,0.012279779
Chchd4,0.017824968,-0.0070853783,-0.0014003536,0.022883667,-0.00691616,0.008651051,0.004182595,-0.0016895457,0.0022897574,0.024008779
Sdhd,0.010488309,2.9578669e-05,-0.0050190813,0.021942496,-0.0010087205,0.0061375,0.0072512077,-0.03432283,-0.001489083,0.0037008466
Flt3,0.034542777,-0.0042923517,0.0272337,0.029928416,0.029917654,0.011481529,-0.04001734,0.03633455,0.0235843,0.042004187
Manba,0.050205547,0.039278414,0.033948418,-0.016807672,0.060509715,0.09711387,-0.038974065,0.0115378965,-0.10464142,0.07315719
Ttc39b,-0.06701013,0.098896414,-0.0465354,0.022891209,0.13055007,0.121467546,-0.13149768,0.043420553,0.032418042,0.030282088
Nhs,-0.011511819,-0.0069078063,0.03279484,-0.035104077,-0.03942285,-0.055058714,-0.17611893,-0.086405255,-0.052082002,-0.00158768
Rundc1,-0.0068463855,0.03418036,0.005522814,0.02219143,0.006018252,0.044648252,-0.012077396,-0.036743887,-0.021644568,-0.008942747
Narf,0.008444167,-0.013508604,-0.009169452,0.031314265,0.012300949,-0.015472231,0.018180266,-0.016266087,-0.010940326,0.022440804
2610316D01Rik,0.018123364,-0.023884278,0.0005549833,0.022662442,-0.03464071,0.034471795,-0.007213381,0.02007135,0.014974525,0.02627697
Tsc2,-0.012444508,-0.018745597,-0.0074947993,0.0061486023,0.015584289,0.01235752,-0.022114413,-0.03465519,0.008763276,0.01573051
Paqr8,0.00040659838,0.0052769138,-0.00194537,0.028290682,0.02085982,0.008268496,-0.002108237,0.0031374826,-0.005324322,0.02953783
Rarb,0.013976727,-0.0065710484,-0.0022102995,0.024830958,0.016191227,0.009633664,0.001662385,-0.008725704,0.011602929,0.020875266
Mettl17,-0.0022568428,4.0654417e-05,-0.02405796,0.0108641125,-0.024589732,0.041097812,-0.029494464,-0.020371309,-0.03666515,0.016246166
Gadd45b,0.04518263,-0.013480803,0.013224385,0.013894697,-0.033098973,0.030496674,-0.015553428,-0.011932878,0.005378899,0.0085961865
Ptprk,0.008664648,0.009918941,-0.0161085,0.03305438,-0.0055160713,-0.00028951722,0.010312604,-0.018620826,0.029584778,-0.0022416452
Arl4a,0.0008333613,-0.0118579995,-0.021072816,0.026496382,0.0060645537,0.047939282,-0.0050178533,-0.025814107,-0.04428128,0.008764783
Mfsd1,0.04234932,-0.020200094,-0.013878719,0.016145186,-0.02505418,0.010890053,0.01832849,0.01265382,0.021856086,0.035188846
Gpaa1,0.0393058,-0.060880497,-0.04048039,0.008976897,0.0072197937,0.08096085,-0.024621138,-0.09839689,-0.07404437,-0.030302413
Osbpl2,0.0039931117,-0.0002487342,-0.009981045,0.025407225,-0.018518744,0.021751774,0.0073002535,-0.013411208,-0.0011655136,0.010079977
Ppip5k2,-0.030303681,0.0030999484,-0.0347906,0.03850919,-0.02133814,0.03550834,-0.012897466,0.014468995,-0.0060153343,0.017946774
Acss2,0.018288845,0.01841389,-0.0016304429,0.028688118,-0.005636234,0.00094356155,0.00023095561,-0.015524386,0.01223687,0.004838438
Fam73b,0.043373436,-0.032886807,0.013149019,0.023587665,0.0041609686,0.14856794,-0.04012093,0.10707729,-0.064272895,0.087393366
Rnf6,-0.020467857,-0.0041441815,0.007438208,0.014589903,-0.010581328,0.027868154,0.017430518,-0.024140557,0.0128715485,0.01236824
Ciart,0.0534788,-0.02594153,0.02199324,0.010382188,0.04544319,0.036387615,-0.003089389,-0.0034737645,0.034999058,0.02956216
Tmem106b,-0.0042557647,-0.010270247,-0.027108354,0.026185822,-0.0012436219,0.006017859,0.0091163395,-0.021006899,0.014362024,0.009474225
Commd8,0.012702312,-0.01255607,-0.020493591,0.012869959,-0.019455582,0.003566813,0.002761715,-0.014343115,0.0037616964,0.023026891
Snap23,0.054606542,-0.02138808,0.0039113797,0.013818013,0.04304436,0.01458869,0.018044665,-0.055167463,-0.041684836,0.013893946
Zfp354c,0.025737092,0.014178838,0.0055800043,0.009577545,0.046301086,0.016571147,-0.0013252732,-0.019495921,-0.010993418,0.030704387
Nudt9,0.00842483,0.007901315,-0.029735474,0.036518645,0.0121293925,-0.00071092404,0.01591416,-0.012576902,0.0018001642,0.011626255
Ccar2,0.011103322,0.012433946,-0.001047358,0.01214283,0.001064027,-0.010622455,-0.01598607,-0.022500237,0.010663406,0.015077273
Zscan18,-0.0035772647,0.006423692,0.0016368869,-0.014077104,-0.0051900456,-0.025209807,-0.03727046,-0.03066348,0.008542374,0.03453449
Terf2ip,0.030813688,0.00493661,-0.0077899527,0.009978527,0.02070602,0.01303571,0.0021449558,-0.026332928,-0.026314115,0.024998691
P4ha1,0.0070965984,0.0017372114,0.002309098,0.01904839,-0.003645983,0.0068639857,-0.0045391456,-0.010252487,0.004878417,0.017387956
Kcnq3,0.0033457794,-0.028161136,0.0014978106,0.012184916,-0.0110211335,-0.035246983,-0.0046844454,-0.022248559,0.0011242033,0.031428687
Pmpca,0.0055011306,-0.0028328812,0.0016785463,0.019622248,-0.021601725,0.03517344,-0.013931397,-0.0383354,-0.027320819,-0.006614404
LOC101055907,0.0014879955,0.039437164,0.02487455,0.019261504,-0.0071242335,0.033065733,0.008500173,-0.03196708,-0.03759082,0.002460561
Eif2s1,0.012529672,-0.02173173,-0.040727068,0.027572926,-0.00021042378,0.0053314944,0.029252186,-0.037350412,0.025827577,-0.0020100914
Zfp672,0.004356048,0.008190957,-0.02339869,0.0281186,-0.0054098777,0.013983379,0.007022527,-0.024683442,0.013385234,-0.0007824633
Nt5c3,0.015114591,-0.0059316484,0.0023672127,0.017932968,-0.0050874245,0.009251632,-0.00480852,-0.009747005,0.0060195085,0.019933466
4930452B06Rik,0.009367452,0.008828506,-0.0046009445,0.014185662,0.006480371,0.02567203,-0.012370283,-0.015199736,-0.029376294,0.023457132
Sgpp1,0.014699088,-0.0062519507,-0.0071566105,0.01646565,0.005199023,0.002035827,0.005083652,-0.022963108,-0.0048483848,0.020898484
Rtn4rl1,0.06276345,-0.03082383,0.014291878,0.011812879,0.044884484,0.030377079,0.010750956,-0.002046393,0.002248257,0.042161558
Htr1f,-0.0068473993,-0.011471099,-0.024448209,0.03145576,0.009417606,-0.0024190415,0.015341974,-0.0001498403,0.01060113,0.02966198
Rpusd1,0.005354666,0.0014300492,0.00089462637,0.022966167,0.009092344,0.009760198,-0.002886086,-0.0009494389,0.006128785,0.024431381
Dusp26,0.016553618,0.003965245,-0.0021142245,0.027481964,0.009817664,0.008720758,-0.0028570178,0.005889114,0.019163104,0.02125371
Syn3,-0.0042730393,0.012981913,-0.0013393111,0.017961577,0.006216479,0.009707364,-0.013329607,-0.007838749,0.004719802,0.020859327
Zfp40,9.264352e-05,0.0064846757,0.002176191,0.009582728,-0.0039589377,0.0011566404,-0.01023864,-0.0228734,0.010677585,0.01552138
Wbscr17,-0.0017666852,0.024485791,-0.0070838695,0.010749331,0.015573938,0.027065312,-0.03781006,0.0025909399,0.0072111236,0.029779607
Med10,-0.0034547988,0.020764465,-0.005511178,0.026431577,0.041370254,0.008944952,-0.009049958,0.0013105217,-0.007406304,0.031872112
Ctps,-0.023796026,0.00013413749,-0.020412974,0.032724336,-0.022390112,0.026906608,0.0022001392,0.0031343384,-0.024760364,0.021763721
Slc35f6,0.020556644,0.009198504,-0.00341682,0.0141043505,0.010271721,0.025366882,-0.0039545824,-0.010190396,-0.03887599,0.03150809
Nmd3,0.06375363,-0.03017438,0.038805082,0.022443932,0.0053735143,-0.00015106009,-0.00338529,0.016372727,0.0044525075,0.03921487
Bbs4,0.013527739,-0.001735189,0.0035183579,0.019346561,0.0010744685,0.012727835,-0.0078100376,-0.002233883,0.016805109,0.021178639
Abca8b,0.0020946888,0.004920578,-0.008873847,0.02066911,-0.013759003,0.023294458,-0.0073072105,-0.010416508,-0.011075472,0.014976087
Pag1,0.095366575,0.026536444,-0.0018355957,-0.0005803361,0.037154887,0.071433574,-0.0106969895,-0.027802655,-0.033419047,0.015078438
Tox2,0.01056516,-0.14155425,-0.07537396,0.060097557,-0.09277818,0.16821796,-0.022220308,-0.07148479,0.01613792,-0.1021489
Rnase4,0.02244956,0.00492815,-0.021579068,0.00978291,-0.006798249,0.0016459338,0.004354967,-0.02570695,0.0021964666,0.02010306
Elmo2,0.019579655,-0.011921714,-0.036073305,0.02647628,0.00474552,-0.013240827,0.04385297,-0.026363874,-0.028396392,0.025536705
Pex11b,0.021174205,0.01063686,0.00014555847,0.01492579,0.0048844423,0.007003333,0.0043612835,-0.022017976,-0.018238025,0.019843252
Rbck1,-0.0012400644,0.0246565,-0.034708045,0.016825365,0.016541578,0.057991438,-0.02838392,-0.0028777223,-0.0153353615,0.019892322
Rabggtb,-0.00672753,0.015333293,-0.02227905,0.018622871,0.0008022143,0.028785536,-0.028498754,-0.006477599,-0.0146113625,0.019406375
Mitf,0.03563452,0.04143106,0.050092414,0.021607377,0.12713099,0.005677423,-0.030747933,0.09464266,0.014657956,0.112905376
Dock11,-0.0032638595,0.0040824655,-0.005574229,0.024325885,-0.0054269414,0.01541821,-0.008667802,-0.004119913,-0.0067229844,0.0206966
Fam32a,0.02350869,-0.0025602318,-0.000421399,0.0137586985,0.012349562,0.000318242,0.0045095193,-0.02300155,-0.0029107314,0.022040091
Gyk,0.0026617611,-0.0013658233,0.0016724563,0.024870805,0.0101638995,0.009788613,-0.004496221,-0.00020949151,-0.0048670876,0.029055078
Tubgcp2,0.0031402225,0.0012661751,-0.028950064,0.01721355,-0.021452414,0.039443392,-0.007548856,-0.015981372,-0.0069597256,0.009747378
Lamp2,0.030244797,0.024452705,-0.044696953,0.003724413,-0.021031901,-0.0077923844,0.015126893,-0.027074356,0.023959637,0.016597461
Scamp4,0.04130557,-0.0019327245,0.015139623,0.009115142,-0.012017722,0.018724728,-0.014890441,-0.008380199,-0.0030727172,0.021633262
LOC105246327,0.018163858,0.0021691,-0.0056772335,0.014413087,-0.016329799,0.037372258,-0.012966494,-0.031802036,-0.029290758,0.0040725176
Lancl2,0.009452378,-0.013851482,-0.011891254,0.02935926,0.0022419111,-0.006411063,0.018577026,-0.015837569,-0.018160453,0.022976922
A730017C20Rik,-0.0020443106,0.034459528,0.02461262,0.022250604,-0.00817167,0.023449557,0.0069309715,-0.03205899,-0.0439593,0.0026658645
Cstf2t,0.01221043,0.011802705,0.008417708,0.0070806444,-0.010324151,0.012263267,-0.03264536,-0.029134152,-0.039029818,0.014479673
Ap3m2,-0.0041565313,-0.013601282,-0.017905438,0.025029078,0.0023264838,0.021691468,-0.004909896,-0.03263119,-0.020395454,0.005728927
Pitrm1,0.08308424,-0.012806206,0.019524405,-0.006101841,0.05094966,0.028620087,0.014383309,-0.050116777,-0.028084517,0.02454831
Garem,0.004504149,-0.014129347,0.008479345,0.0048704236,-0.01674243,-0.0008542022,-0.030985786,-0.020827817,0.0047097458,0.02005096
Ctsa,0.011887188,0.012353015,-0.038269624,0.008332232,7.73294e-05,0.022219501,-0.0035455714,-0.031078644,-0.016294645,0.01649017
Spns1,-0.005151633,0.083746225,-0.011785374,-0.010388088,-0.03129647,0.050187346,-0.0077642757,-0.04915274,-0.06397682,0.00648548
Rabif,0.021184707,-0.018483702,-0.0044279643,0.024346719,0.02192481,-0.00030376323,0.020579154,-0.027011052,-0.019072318,0.020837713
Sgpl1,0.04644203,-0.06325041,-0.003984965,0.0092596635,0.036680795,0.1150837,-0.009847743,-0.06772553,-0.10811458,0.0029677663
Mtmr4,0.022509558,-0.0019332797,-0.0026542684,0.013674637,0.0066512655,0.0062250057,0.00050488167,-0.02245007,-0.010977156,0.021410724
Vldlr,0.0756084,-0.017104669,0.04721499,0.0076083466,-0.017418511,0.035138633,-0.005945663,0.014409581,0.02191938,0.030345568
Bag5,0.054472018,-0.0012130947,0.029411523,-0.006983269,0.022602523,0.024095878,-0.014847298,-0.026135858,-0.050873727,0.037542794
Ankrd16,0.030737927,-0.0014000862,0.009589461,0.014940993,0.006768502,0.010194748,-0.0053995037,-0.0061871423,0.010113337,0.0245604
Tenm1,-0.0077859736,0.0035607454,0.0033101533,-0.00047356382,0.032456476,-0.0011424855,-0.038175374,-0.011603668,0.024201816,0.036589433
Tmem260,0.01568257,-0.0010956619,-0.00052365597,0.011385743,0.005975746,0.008968493,-0.011220303,-0.022585094,-0.012094945,0.020158777
Prmt8,-0.00030811204,0.0059318487,-0.005136251,0.032104913,0.01640623,-0.0061332523,0.011230197,-0.008717411,0.0028147046,0.019960202
Fsd1,-0.020673858,-0.013227984,-0.07981643,0.02451696,-0.06599244,0.060635164,-0.0734444,-0.026324008,-0.044663638,-0.016784113
Tmem175,-0.008063232,0.02678757,-0.00081486657,0.027618272,-0.008806999,0.04608548,0.010384243,-0.028799187,-0.06561415,0.005706427
A830080D01Rik,-0.008867348,0.0062608514,-0.007443821,0.015682545,0.013237924,0.00456536,-0.02046496,-0.017183924,0.01955256,0.01609654
Slu7,0.09380051,-0.018618599,0.0020958204,0.011899257,0.069655485,0.014826078,0.036793973,-0.057120394,0.0076357215,0.0062941173
Slc25a14,-0.011966496,-0.007078187,-0.028441105,0.010305762,-0.01677333,0.05672828,-0.031165926,-0.04718099,-0.058675222,-0.0019665395
Rfk,0.04254814,-0.003070538,0.0048454804,0.010791689,0.005934104,0.0063230027,0.003650003,-0.012752857,0.0010403534,0.026964035
Trappc13,0.015774738,-0.0282582,-0.021620534,0.013337427,0.016972072,0.04304962,-0.0026195196,-0.035180826,-0.05816518,0.022291686
Sec22b,-0.009694955,-0.041684683,-0.032132626,0.039549604,-0.029181194,0.038096566,-0.0192319,-0.015974138,-0.027977593,-0.0008423935
Hgsnat,0.008029551,0.022599123,0.008227763,0.02869975,-0.0048933104,-0.010395602,-0.0012884493,-0.020797307,-0.010343059,0.006142898
Armc1,0.011048991,-0.0041397475,0.002029082,0.017116174,-0.00040909662,0.008339415,-0.009105384,-0.01098441,0.00019355206,0.021218065
Ilk,0.0003655686,-0.0025285676,0.0013502524,0.023134831,-0.0057053748,0.0053314366,-0.0029802236,-0.010791198,-0.0047931,0.018484436
Hars2,0.022188228,0.02211843,-0.023968076,-0.0023236745,-0.011617198,-0.010459241,0.0059059514,-0.015305503,0.01097144,0.034002665
Cdc23,0.02106683,0.014868496,-0.02080109,0.008802778,0.006127363,0.013673889,-0.0010886189,-0.019044008,-0.02365965,0.026753623
Eif3b,0.020008221,-0.003248893,-0.0028864006,0.015087127,0.0071241804,0.013886988,0.00040229398,-0.020418666,-0.018100405,0.021203531
Mknk1,0.011641545,0.0008294937,-0.0033575012,0.018239904,0.012163303,0.013575125,-0.002675624,-0.0142894285,-0.020457165,0.025791194
Pdhx,-0.0062300637,-0.011269826,-0.02164893,0.028260663,-0.00972027,0.011344251,0.003488751,-0.0049055656,-0.0072857467,0.022317844
Tnip2,0.016469842,0.004895133,-0.0011955157,0.016215684,0.0121481465,0.008902181,-0.0039628074,-0.009629714,0.006157573,0.024510713
Stx3,-0.02426729,0.07410341,0.006874774,-0.008978424,-0.056447543,0.07057391,-0.14320657,-0.04564426,-0.11783388,-0.01362632
Sqle,0.009610437,0.0013980282,-0.0045871306,0.018202776,-0.0017377939,-0.002356211,0.007360911,-0.02246281,-0.006181772,0.017264685
Ak3,0.010017447,0.052024446,0.02915205,0.04294237,0.049418718,4.4014278e-06,-0.016351238,0.010460361,-0.054708175,0.032227278
Smpd1,-0.010408103,0.026101895,-0.12424273,0.043939274,0.00012134538,0.086003624,-0.018088289,-0.03555358,0.042277537,-0.04705598
Ndor1,0.02562471,0.006899457,-0.013432016,0.019210821,-0.0034733776,0.0122507755,0.006567415,-0.020479504,-0.01672078,0.014463903
Coro1b,0.04786495,-0.038427304,-0.014276955,0.04311393,0.042543612,-0.02389175,0.071771726,-0.04272639,-0.13759802,0.040834803
Tmeff1,0.0075683678,-0.012494557,0.00949517,0.025352165,-0.015118491,0.01425946,-0.008203781,0.002274833,0.0022247366,0.019443793
Sepn1,0.0130265765,-0.0019725268,-0.008081361,0.02748503,0.011955834,0.007363937,0.0031079538,-0.01050996,-0.012680768,0.02209474
Nr1d2,-0.009996183,0.0051358943,0.018672602,0.017576436,-0.005107496,0.019208826,0.009054273,-0.031383928,-0.00095622666,0.005033735
Mrpl28,0.0011924675,-0.066388525,-0.024250422,0.0764781,0.019237865,-0.058586523,0.08330694,0.010291803,-0.06420795,0.04796386
2610301B20Rik,0.0040290602,-0.010689428,-0.011733763,0.02589226,0.011161891,0.011746238,-0.0011023103,-0.011203916,-0.025261424,0.02573284
Vipas39,0.038327824,0.0033119437,0.01816506,0.009852102,-0.0073603005,0.03244871,-0.021098584,0.0018650658,-0.0040106927,0.026454471
Spsb3,0.027881032,-0.00061141216,0.006828065,0.017764974,0.003920587,0.01665074,-0.0069715916,-0.013623082,-0.0055270446,0.019005988
Ikbkb,0.01870625,0.0022908745,-0.01516443,0.015134117,-0.01513606,0.01070547,0.0041270796,-0.013042313,0.011106942,0.018532401
Grb10,-0.011713541,0.009948304,-0.004353918,0.024082422,-0.021356698,0.043624796,0.008337258,-0.01898916,-0.0123495255,0.0037623176
Armcx1,0.044298466,0.00819217,-0.00032642533,0.0004961192,0.024244107,0.016655266,-0.022634976,-0.044348925,-0.021493588,0.01178293
Psme3,0.017882384,-0.015849978,-0.009261293,0.02168775,0.017132968,0.0025468573,0.002537764,-0.03197013,-0.014621763,0.014053988
